,FIGF,FLT1,KDR,KIT,PDGFA,PDGFB,PDGFRA,PDGFRB,VEGFA,VEGFB,VEGFC,ANGPT1,ANGPT2,ANGPT4,ANGPTL1,TEK,TGFB1,THBS1,TIE1,BAK1,BCL2,BCL2L1,BIRC5,XIAP,CDK4,CDK6,BRCA1,ERCC1,NAE1,NEDD8,RAD51,RAD52,XRCC4,KSR1,MAPK11,MAPK3,FGF1,FGF12,FGF13,FGF14,FGF2,FGF3,FGF4,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FGFR4,HDAC1,HDAC2,HDAC3,HDAC4,HDAC5,GLI1,PRKACA,PTCH1,SHH,SMO,STK36,AREG,BTC,EGF,EGFR,ERBB2,ERBB3,ERBB4,EREG,HBEGF,NRG1,NRG2,NRG4,TGFA,IGF1,IGF2,IGF2R,IRS1,PKM,CD274,CTLA4,LAG3,PDCD1,PDCD1LG2,JAK2,SOCS1,STAT1,STAT2,STAT3,MAP2K1,MAP2K2,MAP2K4,MAP3K1,MAP3K2,MAP3K3,MAP3K4,AXL,HGF,MET,MST1R,PIM1,PIM2,PIM3,STK11,TSC1,TSC2,AKT1,AKT2,MTOR,PTEN,ALK,RET,ROS1,UBA1,ATM,ATR,BRCA1,CHEK1,CHEK2,PARP1,RAD54B,RAD54L,WEE1,XRCC1,PIK3C2B,PIK3CA,PIK3CD,PIK3CG,PIK3R1,PRKCA,PRKCB,ILK,PLK1,BRAF,RAF1,HRAS,KRAS,NRAS,CCNE1,CCNE2,RB1,CCND2,CCND3,CDKN2A,CDKN2B,DKC1,HSP90AA1,TEP1,TERT,CDH1,CTNNA1,DKK1,FZD1,FZD5,WIF1,WNT5A,WNT5B
KON381027,3.8262880571503,6.76184974982261,4.48259720601719,5.83971656182226,-0.0601890972260638,3.97592134248003,6.30080668509188,3.28457522442195,8.49680319334309,7.15795971838426,6.46708871099582,4.35155488037246,3.94332959101696,4.75859069959054,2.90568838603062,7.06569668361019,7.10002891314177,4.23125410117253,-1.74886347242482,7.21146674541504,5.1269055308154,1.62647575555689,3.54283610200835,6.75257957744936,5.52943411107823,0.216038339870147,2.01546549457823,3.32930744450493,1.79040417676418,3.1823947620159,3.68575913643819,7.38775430674251,4.41734638118601,4.80912872229199,5.68677198025297,3.29892888108103,3.58616581776982,9.50117604067384,1.08836514601737,0.0653371790587121,5.42239423958461,4.63719471510649,4.12346414131441,0.704918523863112,6.34958689662598,4.34425179059938,5.50552111080177,3.12132242825645,2.4962530906683,5.30116487392727,5.84891439642664,5.12404049993819,5.94980677204613,3.2004324385726,5.63343444262123,7.89541604898517,7.59379635972673,4.80751906598091,3.93983011955777,7.7669444715492,6.65615021815438,0.165596307826265,1.55654097567389,-0.581830277293381,3.29284624712922,2.19470350679358,7.99788100336415,5.23469744026287,7.1610407346218,9.58336760993353,7.36749691892295,4.7253959585995,5.68677198025297,2.63822543757709,4.25461120696302,4.6299349944191,6.63102180818687,0.954875291594284,4.9799493967654,3.49130196059238,0.00402046102633868,6.23499232776591,0.868898002108262,2.70656507277216,13.7821217743167,2.54674235872178,6.75532957014739,-0.544849144542802,2.57217171275926,4.18733231020178,9.16592466333057,7.01108098833663,7.02719746297114,3.78939536181972,1.1428184265872,3.06550341028198,1.88908728116071,3.47609367697253,7.40635608010383,4.79573109992006,4.78997081949097,10.9053367234781,7.59379635972673,1.59065932013337,4.4034844427306,4.53668969228111,1.5588292843805,10.5444264985884,14.8942787053569,2.36202567648965,9.09515858610786,2.06127538545439,1.85593738534294,2.06384811359718,4.93833376162155,6.95266927760557,3.59702595627184,2.01546549457823,4.73759059318242,1.31820443616381,2.37840966717087,-1.1012821330071,5.2744961051114,9.68490288821504,-0.100182737730626,7.59379635972673,2.08076077583875,4.08305997625575,4.44982344967791,0.0436169132028425,8.76526047090272,4.45609067476508,2.41612823756165,5.68677198025297,3.2608198289373,5.09079491718091,8.51328584603058,9.08313094327715,3.38787214336487,6.66517566103151,5.54988493552083,3.81083479408122,-0.626661972571614,1.4699264415794,2.96271191940318,6.17372911308869,0.936446727532311,4.06687903329994,3.9539205989839,2.27345631962435,5.09042528325017,8.16145904710124,1.00454298194811,4.78562961906479,2.87605457965584,7.36021173659293,2.08657765017943,1.67078090541267
KRA420928,3.73520904079635,5.97766897633343,6.60029066142034,8.01552399712818,-0.341040123145129,2.38168953951013,6.33168455700494,4.04523377765656,9.16715864220813,7.93429418035576,5.53432133309399,-2.49461303360017,4.19330050329832,5.281056208795,2.26868468823682,6.32214641420942,7.85462358320188,4.47808348215931,-1.46138455863853,7.43833072321081,5.56138489641096,1.97945174020405,3.84921104008615,7.2003729804965,7.02441745808894,0.238920039266732,2.96226128267881,3.79690248809927,1.08749587397291,3.51005346137816,4.02519037528178,8.09358608725321,4.8601534303908,4.09578389384869,6.09184191647986,3.7343974724743,3.44883111185858,7.26580887253666,2.04081976038809,-0.460351459019518,5.54898238412275,5.92515669398402,3.69922189597934,3.14178308556403,6.12596019606295,3.24828726767493,5.43814436988107,3.48517979958076,2.79678255692809,5.37093172743876,6.31895710443507,7.20509725419622,5.31991801116552,3.47790078061413,5.77835070729918,7.68174905691092,5.51950465117497,4.00574290088286,5.02954455855128,7.34760532948114,7.63154132715775,1.23267494380396,1.012018576099,1.42453915653686,1.99394969213622,1.69911690692071,5.03517084718166,4.0456511313222,7.87452245325035,7.35260234151284,7.27226689579665,3.26941012425908,6.09184191647986,3.91133590586709,4.13394824815315,3.31282542673163,8.03269581815129,-0.0334283782779792,4.36885519794761,1.94897101952603,3.436223895943,5.44686927483991,-0.723634355890541,3.32686024646726,10.251638078905,-0.561117288308294,6.05469837467967,0.638077650766015,2.92018872958557,5.14523437827566,6.97083696078631,7.03167604661573,7.81534712447087,4.22312568707984,1.13261291164736,3.89102483091802,2.50094593385145,3.2449753295052,7.2977766892018,3.14145166890314,4.78167291249331,8.49763932767642,5.51950465117497,2.82625293171316,5.15310370927341,4.69656085832817,0.364528290080249,12.0775906389575,12.3030309246008,1.50501320867278,8.89641410543639,1.7823363387137,4.10850136457339,2.48936977279209,7.79577429226069,7.34101632506897,4.54765792638722,2.96226128267881,5.28066615700272,-0.863674142531014,1.73067173976174,-0.99592940519146,5.21418612284842,8.38490171479897,1.62153579584143,5.51950465117497,3.22456096134195,3.49122561666381,5.39417256504344,1.58549398272472,8.93060101477229,3.90309225973578,3.66027440459658,6.09184191647986,3.91685702548091,4.60423657430915,9.61740524992389,9.53965289031788,1.29707643915879,6.15415195937595,5.24652797881757,3.45290560441291,-0.394522258473169,6.87849327861025,3.47694686522708,4.82073877453432,1.10780808645775,4.83219630887174,5.42241623811621,3.46191300425227,1.57270236668689,5.38461510289159,4.44998437781883,4.53977964893107,2.81574522873017,9.37793736248704,1.07849774597928,0.0556589040241821
LAM380228,3.71020448533019,4.63131451634687,4.75286431670755,6.56627318308787,0.682702826924458,2.3915080757685,5.61320789273399,3.13692695474378,7.72992558743026,6.60006256078754,4.905621783478,-2.89915077397508,4.28616178506834,5.38495817061393,4.19396951924558,4.63655833805147,8.08602706478281,5.0012618421365,-2.66769589598183,6.37804040536904,5.54317959963099,1.34895033044082,4.2112966923242,6.77364563364998,5.32764001220788,0.825327297749989,1.83012041868569,3.77030760861679,2.31226201674272,1.67823902312117,3.71727301363669,7.17147026416618,5.43542967459975,4.10664768158838,7.03881128203774,2.83109384087567,2.75097357873728,7.89016707725978,1.60278313361532,-2.46382130901689,5.48819666530341,4.76684339924929,2.61435815522634,-0.0978737783324414,6.60224087167795,1.70950992013477,3.69162783817281,3.32171992709059,1.5969845472113,5.74932970541281,6.17313964208,5.94422787909263,5.17352443043246,2.652918277318,6.22248902781387,7.55102723101659,5.79973119545742,3.68704129957971,4.65555481606319,6.09084404144137,5.65601188162247,0.661392023249538,0.889911597602632,-0.850446741581695,2.23638874715644,0.704399563754708,5.24085541092738,3.23632819773832,7.13516977983196,8.90015460205822,6.4523950796776,3.36151672193693,7.03881128203774,1.42945455001521,4.00491182931143,3.39125051433781,5.99869479675205,2.0430685983573,3.82843159937006,2.46351234611648,-0.451187897520137,4.83409949296097,-1.32868495515908,3.46721879332413,9.92523483402784,1.96556070483528,6.29061428229512,1.535730670343,2.98096413578459,4.0746820554985,7.63460381569263,6.46546197923432,6.93088680322023,4.61004463117918,1.53696814198272,4.34853924283712,1.81393819310122,2.40347747523436,7.02168565806555,-0.21931685282283,5.1051554051171,8.53135407097534,5.79973119545742,-0.526450937329544,4.25774147717465,4.39412894023839,-1.35208837829221,11.3654306599085,12.55362395998,1.57290243437369,8.75636560597665,1.19686091053529,-0.278826797188399,2.14180658752534,-1.98947099537701,6.93427210895147,4.37449954508598,1.83012041868569,4.90122095208728,-0.975142640038082,2.72653864768612,-0.620304894137422,5.34116857830087,8.27861219476802,0.720845497571266,5.79973119545742,2.75849136704173,3.32373222677258,4.11166240495463,-0.0116541247381273,7.79459654529495,4.0951613962781,1.96383645360691,7.03881128203774,3.25358607849577,5.00899456791435,9.13324284752788,9.07735699131679,1.8907297020796,5.60313890198166,6.19011314529418,3.19132217712509,0.72779116786483,0.667072990770362,2.70589967345936,5.35228803312303,1.24102242340745,4.56392968082209,2.29090719335337,2.02856580769105,1.95035675087942,4.61850789604036,0.629043133895968,4.69492380525386,2.28749498651042,8.15751603646926,1.71288990263618,-0.358669572551204
LAN041130,2.76051764082532,5.27003825318013,2.67852009633209,5.86269617526095,1.74655771166114,2.80690986678824,3.28933887231155,4.05030896951023,6.06137572043105,7.38041201670496,5.30482683950063,-2.9283704175827,2.73860615384087,4.89075497282559,1.49779133206146,1.7952995337687,7.93402328058164,4.57570686338117,-2.20630860262253,7.70312513298497,4.56523765879781,1.47979546942767,3.68285044094869,5.09843773908747,6.84221847322762,0.496751900993272,2.70676073443983,4.2326988132271,2.23353364954487,2.36751293180226,3.99866601496575,4.90849567389065,4.6821431913273,4.39255435530483,6.15525637803176,1.90863110080888,2.91178657962536,7.45627478758437,1.82173957476899,-2.1915812188552,4.238062661575,4.68581257826425,-0.588076582429762,0.599028799617363,4.83016752093713,-2.18329005551206,2.52305156935102,3.8698711982561,0.298209846356874,2.86095300039883,5.45643387543527,4.57913164335464,4.20138833939434,2.86543146301522,6.19554238465063,7.07668883949745,-2.3453538418472,3.77023183746703,4.17679027824298,6.86878921249331,4.52445425708085,0.370033204292682,-0.28031550156505,-0.544459352752217,2.77513497683788,2.14666633918288,5.14003262690018,1.46710287338898,6.0084289584429,7.99107057247753,9.28050623733477,1.77475379236524,6.15525637803176,0.833851339801478,3.73277766073945,4.46357282155001,4.07419878791478,2.09008208174222,2.75514551196468,2.84088377139126,-0.415043303932072,4.35564145154161,-0.954819256707404,0.778321715890444,10.882577658629,1.77725770682348,5.3785391669134,1.52256003152694,3.36773393911776,4.65159039578667,6.31162408584998,6.46236136482427,6.53000053999816,4.19265433925008,0.754682971993129,4.09276809683281,0.464170069235338,2.94280920061682,5.98221674706313,-3.49423992911822,5.11872679806327,7.57779916194568,-2.3453538418472,2.45406176835555,5.01418092914448,5.24778102142368,-0.90254079703019,12.4483212965748,7.96463285057157,2.84510726463107,6.0588122755158,3.27091212598127,0.377259633341035,-0.801799623397932,2.06997559967573,5.5442330182684,3.53556103844123,2.70676073443983,3.61674731592392,0.699143008099552,2.30357401286712,-1.88664175319445,2.88109600370827,7.68430545120881,0.341144020589782,-2.3453538418472,5.46773658028954,3.48429289093626,2.50202239999983,2.09574858758617,9.41550165976821,4.62441060952859,2.78574206966928,6.15525637803176,3.9425735554625,2.83792840871219,9.71279018313153,5.98261518564086,2.30868585365739,5.54718706717653,2.96974808733042,2.95833594516094,1.0154606511599,0.677735228018672,1.87367223464713,5.67631251239237,1.40060623018583,5.05562101800919,2.41961865341394,-1.07302066593459,2.70226609185467,6.26365473808585,-0.761645646437078,5.80488315793298,1.98183757958828,5.55162588506475,0.76437484436299,0.247978744616073
LAN510426,3.52322024727413,6.85275035234638,4.76008947226958,6.81665202371684,1.21515594941452,3.65079521893886,5.42679697602587,4.73156099926502,8.65097310369068,5.872075007905,7.01044882595444,-0.681460663265278,3.16926840131059,4.52310732194652,3.29114636016354,7.40071438866937,7.3398044581662,3.99990054090398,1.68767921800688,7.15939166126573,6.01783605126336,1.38397884081772,4.18970501370928,7.77644082890736,3.46099256075496,0.590829158658374,1.57360057066142,3.59022705316689,2.01031834932238,1.44991485872557,2.91109441809721,8.19705119957846,5.72598981512243,4.78317100434775,5.91342555626134,3.35851774189809,2.71979465672358,9.18599880186383,1.93958921332395,-1.31355087247865,5.5225952294146,4.31911980565769,3.96014229975712,0.240273060794633,6.70634102239188,2.37750016081029,6.33732599966253,3.31284304045437,2.54293572130763,4.34064086784824,5.7496162498584,5.10173776698069,6.28304438404572,3.26912194058647,5.64323144893736,7.41041290037062,7.23493601122633,4.95223304372692,4.14088855829009,5.09971297938391,5.926172307126,-0.54643585959026,2.39550376964295,-0.640145030533307,2.3240374979409,2.99157151967055,5.7994879223641,4.34624822857882,7.23627020549151,9.53374788800435,7.81351490633899,2.7902923861805,5.91342555626134,1.31612106989606,4.61084955705941,4.13913503083331,4.52867114793846,1.27291305185351,4.09503317042746,4.01465038670032,1.35032041617619,6.22333939068791,-0.396210130746842,2.17678640966231,12.3932171669146,1.41942382986455,6.81300974183552,1.21182793009687,3.20678113606091,4.12076973476776,9.13389976363806,6.41299057431847,7.93875876091961,3.98823950754362,0.832311707416581,3.61447404441341,1.10549450447897,3.7109631038138,7.22361798156999,1.81299228260963,5.60040336134931,9.81029006826762,7.23493601122633,0.0368527784595842,4.4602801435812,5.36942589992079,1.62101549943042,11.4889296551324,13.8112028703627,1.70288081168145,9.49510783105095,1.89041980612221,3.10388053511182,2.95700158866914,6.16227551938017,6.8683434980676,4.46515297467378,1.57360057066142,4.78250628629717,1.451673971461,3.04533240142812,3.17422915809374,4.20554381418625,9.60398231899088,-1.27066643025298,7.23493601122633,0.914342754334714,4.65257173664758,2.24288060468165,0.637672243821196,6.55403396561623,5.68657239833992,2.29300085102645,5.91342555626134,2.97497744460034,4.94900795794982,8.76618336007107,6.48223997143189,2.43907537680171,6.87293293228733,4.91908464089917,4.14081052346605,0.626425295266537,4.30152814922402,1.80856917111335,6.52680660728759,-0.325512502152244,4.52798041294952,4.70071580044746,-0.825098178681725,1.78868577646058,5.57452430863111,-0.622342327492822,3.91221515984356,2.29993734189135,9.63407061690389,1.98842746946584,1.73818249723373
LEF320516,3.94883609172888,7.5637741636803,5.4992137467057,7.06642809153115,0.0188841074788923,3.68311225347827,6.17723644114663,3.79055197246567,8.72821146808581,6.21602680942805,8.08657795960463,3.6416560014605,3.46116032752136,4.79665154141121,2.36977600169763,7.09367673068791,6.24130952300009,3.95467699270194,0.990983637118481,7.91916223336195,5.8596647439507,0.118422655586123,4.19599687217061,9.39482522902838,5.79297113395232,0.229041682594944,1.71413026116541,2.86816639956082,2.30552909511938,3.01270959822834,3.46558721673186,8.62442508536108,6.2746917552602,5.87820843672774,4.49778884055393,3.35188325927078,3.02217761993233,8.12810013515217,2.42814774935374,-0.823471779601644,6.27119820645541,4.56115583270745,5.56757809871894,1.1537906817868,7.00443466942595,3.15247613012797,6.28119692025661,3.07388905547171,2.77572836754241,4.2139388333291,5.33524237664472,5.77132457504201,6.01498679251232,3.11422027320456,4.90240282067338,7.03358844166841,6.59167627559486,4.54288071340877,3.55826277847589,6.03862798335018,6.27537324260774,0.0689075236429277,3.26394363597436,1.89918298607696,2.63756774407065,2.50327565143653,6.17701588137334,3.64658255684509,8.53227228089606,9.36950224423681,7.99771652627617,3.53975911699205,4.49778884055393,2.46168980906355,4.69912009323322,5.45417711651276,5.67710868257698,0.909234676244314,5.25252206900548,3.9940942032967,1.39079608684133,6.70577746518821,1.12778349051807,2.4771528713689,12.6136448596116,0.21280010103656,6.61939265127679,-1.39847079464746,2.70397445068711,3.87766881278007,9.73447801572257,6.11948832092706,7.98899393494964,3.18237910080123,1.52244493735032,2.96330986865345,1.7331421130666,4.46091743179413,6.63794695625646,6.51314218725007,5.46962987634133,9.76078462676819,6.59167627559486,0.437666188902656,4.39114947870136,5.20529849256368,2.69660434858059,10.3599147666371,13.8114153749507,1.34546677350617,10.057534595252,2.76940387075486,4.63100813176237,1.98925069667663,10.6099198334702,7.35472857511544,4.47980928106664,1.71413026116541,6.01434937554383,0.79801508620418,3.77908497279905,2.90856503403179,4.41624582338883,10.9668491962888,-0.715812058226459,6.59167627559486,1.7484148674148,4.72571874640519,3.93602972096576,-0.0855550093886526,6.67086191696262,6.05573999812904,2.49363770875573,4.49778884055393,3.26803932729507,5.32599115010461,7.98483020544626,6.59119004097616,2.31210211290817,6.86389518180081,7.0437775800912,5.31936641797647,-0.262748689548259,4.13004954106784,3.12847482600063,6.71699575435543,0.479205401034425,3.97202328017904,6.55468908731467,-0.0678915366487603,2.59324713597849,7.2491055826192,3.48638725851451,3.29933449361356,1.83715853047614,8.7888855599269,1.46476813488772,1.79211538654849
LEF341111,3.4490740825492,6.53559758226864,5.31134163011886,7.57121171079114,0.080314632317552,3.32876667876873,4.84829490288629,2.82595362000519,8.23541929089847,6.67886592525013,6.94914785761238,-1.76769319615299,3.17966957375868,6.12297378527899,2.98708487357966,6.11059442178135,8.04642122959849,4.17005928634967,-2.97143312894625,6.72214481169701,5.68746706118961,-0.102144372273729,3.89414334379662,9.64931713217719,4.85479807398623,0.337485339434219,1.59530281521931,3.08888151624094,1.84432522637002,3.24095345222654,3.4974022232027,7.53990947959473,5.92197780976295,5.5996724501483,6.94856592651119,2.42425842980619,3.26477901087576,8.00456463391114,2.17930867669434,-1.29325673466026,4.95187229282368,4.4006856688859,5.50971970346542,0.276672813019642,6.01431018335878,3.51801915187205,5.47883933302508,3.35732004227511,2.30752622536418,5.88853113161875,5.99186186260747,5.37302563657607,6.84461890906235,2.81750609292131,5.85962443410638,7.58350588245745,6.63834927559929,3.86644145999291,4.13328219928748,5.925691743879,6.89355348823978,0.488901291724098,1.3273018761052,-0.664898972559181,2.52511740838186,1.36775542353024,5.65277748669101,3.6045308703293,6.87624257583058,7.89024454773554,7.44640739978526,3.60136714357499,6.94856592651119,2.09806081178311,4.30507041049064,3.52364487358841,6.786161196729,1.79033147179348,4.87116232747602,2.56823398380834,0.323613684600719,6.27108190311609,-2.07815955383582,2.75291488631814,10.6179211742642,1.10039232499616,6.82090697126784,0.175990756962003,3.3633157478727,3.94092981649165,8.93311505771053,6.57086258318539,8.78952635282045,4.28833421808325,0.834953692298012,3.26847893500818,0.280542092914197,4.16971471583729,7.33286533728126,4.59162001565319,4.73572679105892,9.25189970455878,6.63834927559929,0.639769269878352,4.38401334481673,4.45789737007556,2.31220360405249,11.4550452276634,13.3391786766293,1.24038785151,9.52414788932749,1.71964799295524,2.3966753199759,2.96386186760151,8.08405547003931,6.84997846395493,3.97105689109776,1.59530281521931,4.31196296332165,-0.450127451352663,2.91990473183556,-1.55169475087401,5.34406038541634,8.75409077804741,-1.75599133039963,6.63834927559929,2.22624100273373,3.89933753647494,3.60533622435244,0.0749248481738116,7.90991251407442,4.71647606209902,1.6644388207302,6.94856592651119,3.3182155455039,5.5951215303827,9.14427653268578,7.43818421795865,2.30155815480759,6.24949762535445,5.15615340245523,3.57178937910263,0.844627371040137,1.18939080983233,2.34325597480829,4.81847508598133,0.305253068363614,4.41225083391489,6.28846083895313,1.36281586048859,2.05365526882325,7.37319533966402,0.706277678374742,4.61224390851685,2.82765459592547,7.98611083792545,2.82117130905967,-0.458888930061502
LEJ501115,4.45762834882609,6.87988373146405,5.48649005519858,7.3583262281711,-1.00391216989891,4.10013045824551,7.73480830179454,4.22513714650323,9.4381064663178,6.72733143072888,7.65210939044216,3.00238747240558,3.90264097291986,4.7605965353884,2.7281470429243,7.70622103234041,7.29174726449488,4.1449375983176,0.418619267558531,8.09234491715975,5.88359421580673,0.992042709269248,3.54496803849617,9.26977714513617,5.72502842528125,0.304536616027038,1.86047718076927,3.30417666547251,3.12386587864477,3.21030102126912,3.64424423978115,8.4321083465965,5.87883650024113,5.0899724382522,5.77283457446371,3.08090411224792,2.68485339408081,7.84434259846447,2.69684431694285,0.90904725736544,6.28930238883689,5.05755329570641,3.64593117706072,1.48770219871899,6.95687500258813,3.86228294901874,6.83814689812133,3.18636442303165,2.6127792953726,4.21085783787617,5.96781072361162,6.73311574838761,6.5772902489506,3.45647542950764,5.55270452715395,7.77582390231979,7.49497616319164,5.04426918984161,4.2281092117219,6.1274784324164,6.90156984033796,0.525429750912018,3.67205598325239,0.365326007825242,2.38553959096037,2.51245967449741,5.35062563391355,3.8186774307984,8.0247872454888,9.63283074366487,8.27296021372323,2.42155676893427,5.77283457446371,2.31949105691815,4.8312790065028,4.28854200134486,5.84884611931289,0.0287183408648765,4.83401638214388,4.09078215488409,0.940505903021265,6.59803695813436,1.23956899801396,1.52262523314693,12.044814029741,-0.329853521944484,6.57345722390175,0.308436906599038,2.72896528908898,4.13008099453781,9.65773084062173,6.72626010130717,8.07557847801231,3.92368362355907,1.16768483636103,2.97453694607958,1.22325254071644,3.34398149790211,7.35135633572357,5.16465714111944,5.72672772556388,10.1613100324883,7.49497616319164,1.91360077648639,4.67580851816212,5.84993706201886,2.37343158388343,11.5338620438449,14.5859476845484,1.24059396251133,10.2849573804946,2.75650094334183,3.87565964960346,1.82106753784318,8.68932103429175,7.54135150270189,4.11906051309259,1.86047718076927,5.85268367231586,-0.334200393430573,3.18154203842802,2.80072860472741,4.10079281422129,10.6613625240732,-1.22514423081081,7.49497616319164,2.16452591537183,5.0639427506571,4.23981586206111,-0.264661736999422,7.12115224252973,5.3243803176207,2.72663037861966,5.77283457446371,3.26354693348758,5.21695424754919,8.81065995452605,7.91900906622193,2.071972000294,7.52290107723359,7.33698984787944,5.22123184107438,-0.206892048133387,3.69392004773044,2.80800743879263,5.99027351020063,0.451251273643115,4.53273365222025,6.05124093361291,2.15023537711938,0.539941235338795,5.84455387586775,2.15629067783466,4.05405612960194,3.34094091591457,9.75784309214892,1.93009577888434,0.479280251448663
LEL450721,3.78045877267151,6.08915270174863,4.8461754775582,7.92488057266234,0.165742610601278,4.20732921077447,5.12388517820639,3.42774884820523,9.33512209273187,6.81361630170769,6.7098695172332,-2.49074391185763,3.35378915851044,5.71768380527841,2.24517847354258,7.18323260136806,8.67127355457164,4.83320125538945,-1.4994583024157,8.70493926063053,5.7428664036141,1.03346537784338,4.05758403655076,7.1624168809376,6.11007637923631,0.222174420700709,2.37382696141684,3.61690306607572,2.73541657739528,3.65563233493418,3.23870466134324,8.03079198703568,5.10023353679974,5.07812651451534,7.85686809010766,3.20217335411267,4.04837782141258,8.45711466347879,2.22722445396619,-0.339756080707676,6.15465027728853,5.58021708184021,3.61042044493169,1.06205312661859,6.02082813108512,3.41664467967138,5.6868901171813,3.20397798216091,1.96363173191298,5.93180209927337,6.07663189559476,6.15376381820327,6.83528361475602,3.17234240406446,6.46245842624241,8.53099237005773,6.82738754785839,4.61197537983542,4.80437815476643,6.86312693175381,6.74846042791699,0.639934292440154,2.28950347184851,0.318509208162898,1.825410261491,2.46597064247661,6.16100794520111,4.44050949216898,7.17790285412879,8.5483001251716,7.49674539300362,3.76032019085362,7.85686809010766,2.79534498754503,4.5029386746063,3.89485477089959,6.39927114712123,0.852700845174106,5.34845421714058,3.85979859336634,0.816411954565562,5.98622755761101,-0.338683837777067,2.64690626195407,11.6350720384502,0.768948431344993,6.41246497341349,-0.50156036220448,3.19688929109169,4.52306525319067,8.69354452279781,6.56247676323699,8.22606533882597,3.78086075665023,0.984079265002719,3.87476742085574,2.59052952874449,2.86180372615222,7.62871634875577,3.42764454796835,6.0549622425855,9.95854620434494,6.82738754785839,-1.0120276207562,4.55814223640851,4.44572866965922,1.57332116915901,11.8870988591834,13.8296805115308,1.3001736173666,8.66608572930504,2.45618841485057,3.46697763983713,1.69697968288561,7.88503362012187,7.03990916234807,4.17001411304162,2.37382696141684,5.93802915874682,0.187272988172477,3.0206047441998,-1.27047970209913,5.23459726734074,9.54304481908519,-0.103008265151275,6.82738754785839,2.08345407497304,4.69134352434369,4.51756966672974,0.622921939099564,7.68836895300601,5.77154217148107,1.86797701083578,7.85686809010766,4.05527968896607,6.3954850505144,9.48567901903563,6.50232877573962,2.40345870685461,6.83501962855232,5.12843351947695,5.22176497253152,-0.672499345798243,1.32521301979193,2.33302573493161,5.85290397124612,1.30886848126465,4.68614030010108,5.37101514787108,2.80996278650994,2.36346968605728,5.47768497004752,3.16929077178284,4.1668535480225,3.75855600469999,8.21940946261729,1.23106163931246,0.432005691820788
LEM351012,5.1093984843143,7.87181951199995,3.52873397384465,4.48094699319479,0.177510483774023,3.59854345140051,4.05150019108819,5.37469555719812,7.2591997178687,6.91621471626599,7.76734206869223,3.22605150230983,4.43229863764748,4.92724050661866,2.96288372365305,4.68726889274168,7.32286135197717,3.71030972228971,2.89198572746056,5.80198823546913,5.88414650139899,1.06286568885771,4.38158471868022,5.92351820593421,6.63437128585509,0.0698033696986558,2.10727834011656,3.64962930352672,1.23029569586084,3.81247584101226,3.97571397833505,9.09928610247123,5.67132322492958,5.16808973563307,5.67773673308673,4.81889663169908,2.8982949297622,7.67086149956594,1.0098851764773,-1.53964813412867,5.31112230743698,5.39182817969553,5.83387544919685,1.12179496664794,5.17273409310682,3.02936517830398,5.53791193627208,3.17558314501632,2.60158057524649,4.9529823606871,5.4628721323824,4.75632571277039,5.78870258633458,4.20130246452054,5.38501605775721,7.60150756839684,5.36639934533556,4.82472256416387,3.68118711596405,7.02663555585737,6.60299141436539,0.360829488049567,1.83607294084917,0.917571096267141,2.26237130378926,4.8457543380487,6.2399670131411,2.97483516739938,4.03904302732465,9.60987781226954,8.58252716387804,3.90229165278898,5.67773673308673,3.06527822933415,4.27185994726272,7.63315483506143,7.44458793497503,1.44825124495183,5.00690769351381,3.12356179834776,-0.282737832018893,6.55176671137736,-0.407354712633944,2.87337857528576,12.8400546612835,-0.174018950632368,6.91129313594273,0.0225286547943515,2.7162694862657,4.85586359954712,7.97100546225153,6.74464095503061,8.62824049252594,4.16367518972105,1.28621099739558,3.45177261002063,1.30444734536465,4.42714103558018,7.04991289458645,6.64928183387992,4.62283632777522,9.74317305494456,5.36639934533556,1.99028399666759,4.817343803531,5.34191987752827,0.696277235830059,11.2233310580836,9.91598327681554,1.5985663294058,8.74024629095472,2.39250390388206,1.54286346119209,2.35582783412935,3.17115571055492,5.24052995225996,4.30571694348741,2.10727834011656,4.12937223941197,0.793129996456733,4.43248764175383,-0.82981035370768,4.80662202302234,10.5133817725271,-1.03253837718439,5.36639934533556,3.32140362002656,6.26054062375769,3.35208918989806,1.13377074100165,9.53095178812814,5.51220249594618,4.16514835190601,5.67773673308673,3.39991601113996,6.73802223744776,8.96798597086761,7.26935931624438,2.40823353418806,6.2378677694253,4.94313704148122,6.69052939458298,0.030184033125924,0.180679235156445,2.62312623651179,5.10574008831666,0.0900399238500876,4.79198350768003,3.38540234271979,1.67078660999271,2.73676097133764,6.54265886312859,0.780740266380303,5.2810774924191,2.06904429947903,7.08984701633331,-0.091204923755194,2.8143733493991
